駐屯,駐留
戰歿將兵,戰歿將兵
怏忿,怏忿
鞏皮症,强皮症
宮娥,采女
測深鉛,測深鉛
銛刀,銛刀
鷲頭,鴟尾
隱棲,隱棲
風裁,風貌
彌勒,當來導師
猪脂,豬膏
豫壻制,豫壻制
都守,都寺
百官,千官
閻魔王,閻羅王
政房,政房
對抗,對抗
石棗,石棗
陽宅,陽宅
消極命題,不定命題
賊科者,竊科者
跋尾,跋辭
着火,點火
焦熱,憔熱
潤飾,潤色
土工,泥匠
馬鳴肝,蠶砂
漣波,漣漪
集配員,集配員
後孫,胄裔
乳懸症,乳長症
跛者,跛者
戱頭,戱頭
中國人,中國人
柹沙菓,柹沙菓
日製,日製
馬頭戱,絜河戱
穭豆,鼠目太
業樣,業王
小毛賊,鼠盜
三八紬,三八
兼管,管攝
呻囈,呻吟
勝訴,得訟
不倫,不倫
惠札,惠札
牡桂,牡桂
口陳,陳述
鼎立,鼎立
撚紙,撚紙
空冊,筆記帳
貿易白書,貿易白書
痢疾,痢漸
基調,基調
不如歸,杜魄
脫臼,脫骨
氾溢,汎濫
復圓,第四接觸
令娘,令孃
生計,生計
敎化皇,敎化皇
口軟症,口軟症
客兵,客兵
冬時,冬時
練鐵,練鐵
無稽,無稽
湯泉,湯井
實功,實功
稱疾,稱病
吹鍊,吹鍊
勒買,勒買
蠟嘴,靑雀
太乙占,太乙占
金地,寺宇
煎鐵,燔鐵
單貨制,單本位制
繼子,系子
風采,風采
經濟援助,經援
行伍,行伍
磨崖,磨崖
勝字銃筒,勝字銃筒
拖白,拖白
苗脈,苗裔
雩祀壇,祈雨壇
訾毁,訾毁
肆廛,廛閈
邐迆,邐迆
衣服,衣纏
不動哨,不動哨
稱觴,稱觴
小腹,小腹
山臺雜劇,山臺雜劇
市民社會,資本主義社會
透過能,透過度
浮萍,浮萍草
惹起鬧端,惹端
領敦寧,領敦寧府事
扇狀地,沖積扇
賣淫,賣淫
虛病,佯病
凌兢,戰慄
佛生會,佛生會
晩歲,晩暮
修繕,修理
蓄膿,蓄膿症
軸率,軸比
處子,處女
膵臟炎,胰子炎
往日,過日
阨窮,阨困
列星,列宿
非道,非道
金海市,金海
河鼓星,河鼓星
左心房,左心房
稱讚,稱揚
織造業,織組業
屈折語,屈折語
爲力,爲力
魚鼓,魚鼓
附札,附札
無德,無德
公署,官衙
儕輩,儕輩
屢年,屢年
帳幄,帳幄
欲界,慾界
遠候,斥候
嗟稱,嗟賞
乘輿,鳳輦
外國貿易,國際貿易
婁宿,婁星
泮中,泮村
觀測氣球,打珍氣球
放射塵,落塵
携帶品,攜持品
安州亢羅,安亢羅
天瓜,栝蔞
立下冊子,出納簿
捕盜軍官,捕盜部將
喘息,肺脹
恩德,德惠
生活品,生活品
燒燈,燎火
石瘤,石癭
巨木,巨樹
書柬體,書翰體
每個,每箇
簿羅樹,槲木
銀匠色,銀匠色
時享,時享
跏坐,全跏
沙下,沙下區
挾旬,挾旬
麝鼠,麝鼠
脊椎,脊髓骨
古刹,古刹
忌日祭,忌祭祀
鴟鴞,鴟梟
年給,年給
悉多,悉多
孀婦,靑孀寡婦
邸第,邸第
車票,乘車券
瘰癧瘻,鼠瘻
昧爽,昧旦
內醫院,奉醫
魚鱗,魚鱗
銃創,銃創
老派,老派
嫉妒,嫉妒
斥候,伺望
遷座式,遷佛式
群籍,群籍
繡刺,刺繡
校正刷,校正刷
年甲者,年甲者
佛性戒,佛戒
獨立參加,主參加倂合訴訟
闍梨,阿闍梨
正鵠,鵠的
隆替,盛衰
八角,八角
寄生植物,寄生植物
推輓,推輓
咄嗟間,瞬間
海豬,眞海豚
三堂,三堂上
參謀總長,參謀總長
慣性力,慣性力
闕內,闕中
萬世不朽,萬代不朽
恒溫性,定溫性
黃雀風,薰風
叩盆,鼓盆
採訪,訪採
山薑,蒼朮
營邸吏,邸人
堰塞湖,閉塞湖
書翰,尺翰
尺素,尺書
沙巖石,砂巖石
六始,六陽聲
天鵝兒,天鵝兒
現在,現在
永遠公債,無期公債
宴安,燕閑
利刃,利刃
喧譁,喧譁
素膳,素饌
揚水尺,水尺
圖讚,圖讚
鬚根,木根
積極判斷,肯定判斷
內憂,內艱喪
洞祭,洞祭
鴻洞,鴻洞
天主聖三,天主聖三
賣淫婦,賣淫婦
小兄,小兄
大乘,摩訶衍
戶部,戶部
鹽膽水,苦鹽
黏液,粘液
長行廊,公廊
伽藍,紺宇
欂栱,牔栱
吾儕,吾等
土姓調査,土壤調査
金釵股,老翁鬚
侍婢,侍女
商陸,章柳根
空腹,空腸
癆瘵,癆瘵
賞鑑,賞鑑
鑽鐵,金剛砂
外從四寸,內從
除萬事,除百事
總攝,總攝
無能,有能
寶駕,金與
樽機,樽花機
二合絲,二甲絲
介胄,甲胄
出生地,出生地
消化劑,消化藥
童參,童子蔘
藝大,藝術大學
貰冊,貸本
神彩,神采
席子,席薦
壯元,狀元
分別力,擇力
要衝,要害處
遭逢,遭遇
皆兵主義,國民皆兵主義
墓地,萬年幽宅
錯覺犯,幻覺犯
繖狀,傘狀
高志,高旨
愚昧,愚蒙
殘缺本,缺本
搔痒,搔痒
末分,暮境
鴻志,鴻志
降雨期,降雨期
書籍,篇籍
假葉,僞葉
良謀,良謀
佛僧,佛僧
多孔類,多孔類
天水畓,天水畓
世祿,世祿
器興區,器興區
喪配,喪妻
摛文院,摛文院
師弟之間,師弟之間
底棲動物,底生動物
句絶,句節
市値,市値
率濱,率濱
年甲歲,年甲歲
三朝,三朝
介殼蟲,貝殼蟲
禁斷榜,禁亂榜
醬螃蟹,醬蚄蟹
結合犯,結合犯
禁漏,宮漏
頸動脈體,頸動脈腺
偸取,竊取
回文,回文
掖庭所屬,掖庭所屬
前宵,前宵
山歸來,土萆薢
認可,認可
三事戒,三業戒
不變,不易
阻擋,阻攩
麻稭,麻骨
笆子,把子
時鳥,杜宇
虛譽,虛名
誹訕,誹謗
雜林,混林
三堂上,三堂
迎合,逢迎
性的倒錯,性慾倒錯
沸騰點,沸點
原績土,風化土
金瘡散,金瘡藥
合理的,合理的
無心筆,無心筆
風俗,風俗
六味湯,六味湯
肇造,肇造
印章,圖章
京江商人,江商
濬潭,濬潭
現示,現示
癌汁,癌汁
棒戱,捧戱
每時,每時
鋏刀,剪刀
代赭石,土朱
宅心,存心
未成年,未丁年
返信,答狀
三多島,濟州島
怨夫詞,怨婦詞
立脚地,立脚點
豊味,豐味
頹廢,頹圮
保護貿易,保護貿易
廛市井,廛市井
半午,半午
烝熱,烝熱
小切手,小切手
朦昏劑,痲痹藥
便毒,便毒
嗔心,嗔心
天塹,天塹
續六典,續六典
右挾舞,右挾
解纜,繫纜
捕腕,鉗脚
邊境,邊陬
南沃沮,沃沮
偏跛,蹇脚
暑痢,暑痢
華鈿,華鈿
浸出液,浸出液
陽性,陽性
校了,校了
泥濘,泥濘
生疎,生疏
代襲相續,代襲相續
先給金,前拂金
牽曳,牽曳
蓮實,茄房
禦戰,禦戰
嬰孩,童丱
機械船,發動船
照準,照準
死亡表,死亡表
百方,千方
企仰,企仰
遠美區,遠美區
名簿,錄牒
爆彈,爆裂彈
訌爭,訌爭
披見,披見
蠶莓,地莓
隔年結果,隔年結果
庶孫,庶孫
吏胥,吏胥
實視等級,實視等級
滴甁,點滴甁
知識社會,知識社會
計畫性,計劃性
綿布廛,白木廛
症候,症候
自體誘導,自己感應
今世,此世
班族,班族
陽莖,陰莖
季秋,晩秋
追思,追念
成不成,成否
開櫝,啓櫝
共同作,漂泊文學
緬羊斑,羊斑
正日,正日
肢節,支節
吏頭,吏頭
熔鑛,鎔鑛
關念,關念
冬卵,持續卵
蠡魚,水厭
反射光,反射光
佛生會,灌佛會
瞽人,盲眼
淫藥,媚藥
絶奇,絶奇
起源,起原
合力,合力
俗信,俗信
麵粬,麪麴
空氣枕,風枕
三虞,三虞
專當,專當
再役,再役
人君,人君
操業短縮,操短
華箋紙,花箋紙
北魏,後魏
樂譜,樂譜
自製,自作
堰堤湖,堰塞湖
東北風,信風
共晶,共融晶
長鬐串,冬外串
公營選擧,選擧公營
積聚,滴甁
殖産,殖産
嘔吐,嘔吐
柿沙菓,柿沙菓
酵母,酵母
天道蟲,瓢蟲
四方,四方
酒婬,酒色
執行罰,强制罰
知辨,知辨
仙寢,仙寢
戱竹,竹竿子
隊副,隊副
長老派,長老派
通學區域,通學區域
末世,末世
禿頂,禿髮
淳厚,淳厚
蝨甫,蝨甫
螟蛉子,養子
遲慢,遲緩
毒重石,毒重石
氷蝕湖,峽湖
南藤,丁公藤
督促節次,督促手續
詞藻,詞華
芳情,芳志
片芩,片芩
先發隊,先發隊
硅藻,硅藻
官本,官本
後昆,後昆
史學,史學
蒸臍,蒸臍
傾耳,傾耳
有吻類,有吻類
茶啖床,茶啖床
天然痘,天然痘
鐃鈴,鈴鐸
四時節,四時節
平壤,平壤
軟弱,軟弱
追跡,追跡
落泊,落魄
五酒,五酒
福祉部,福祉部
倭式,倭式
蘇老泉,蘇老泉
新年,新歲
强姦,强姦
持續卵,持續卵
輻湊,輻湊竝臻
淚路,淚管
除授,除授
壽井區,壽井區
賣與,賣與
記憶,記含
拘束,拘束
鎔劑,熔融劑
食代,食代
唐菊花,秋牡丹
管攝,管攝
振女,振女
婚姻式,華燭之典
雨安居,雨安居
寸脈,寸脈
徒手空拳,徒手空拳
宮廷,坤宮
欲火,慾火
黑貂,黑貂
看坪,檢見
布木,布木
海溝,海溝
慳貪,慳貪
除却,除却
文談,文話
舊約聖書,舊約全書
飯果,食後果
代參,代願
高嶺石,高嶺石
至急,切急
庫銀,紋銀
思慮,思念
疋帛,疋帛
練磨盤,鍊磨盤
無作爲,不作爲
允準,允可
首夏,孟夏
上疏大槪,疏槪
雪害,雪災
細聾,聽熒
外官職,外官職
美人畫,美人畫
尿結石,尿石
造米,造米
茶談,茶啖
抱槍,射工
爾後,爾後
萊蕪,陳荒地
金鑛石,金鑛石
銀霜,白靈砂
默默,默默
縮版,縮版
禪宮,禪宮
臆測,臆度
備郞,備郞
心方曲,神房曲
廳事,廳事
野椽,下椽
最初,最終
計劃性,計劃性
奇巖,怪巖
邑幣,邑瘼
硬口蓋音,硬口蓋音
帶妻食肉,帶妻肉食
花風病,相思病
堤防,堤塘
尊俎,樽俎
雨量計,雨量計
金幣,金貨
寺人,閹宦
初等學校,小學校
嘉實王,嘉寶王
棋盤,碁盤
正銀,純銀
三帝協商,三帝同盟
宮殿,王宮
巧婦鳥,桃蟲
蜂衙,蜂巢
解除,解免
金浦市,金浦
僞近視,學校近視
休德,休德
耆艾,老人
芭椒,漢椒
木牌,木牌
淺春,早春
汀濆,水際
童蒙敎官,童蒙訓導
感應係數,誘導係數
醫學徒,醫學生
常主不斷,常住不滅
南床,南床
親戚,親戚
宮外,宮外
仙禽,仙禽
渚岸,水濱
爆發音,爆發音
軍刀,陣刀
蜣蜋,蜣蜋
舊冬,舊冬
淋菌,淋菌
紛米,黺米
媽媽,天然痘
玄帝,玄帝
天稟,天稟
屍斑,屍斑
民俗語源,民俗語源
捺章,捺印
洪績世,洪積期
不憫,不愍
陽物,陽莖
翰圈,翰林圈點
堂錄,堂錄
趣旨文,趣旨書
圍網,地曳網
宮內,紫闥
格鬪,搏戰
京山材,京山木
獨守,獨習
砲臺,砲臺
浮彫,浮彫
溷廁,溷廁
輕機,輕機
禪宮,紺園
謄寫紙,謄寫紙
詩畫軸,詩畫軸
淵藪,淵叢
農作物,農作物
結合,分離
便房,圊廁
絶義,義絶
肯定判斷,積極判斷
外兄,姨從兄
消極槪念,否定的槪念
間日,隔日
酒精粕,酒滓
細鉅,巨細
虜囚,虜囚
令子,令孃
郵便局,郵遞局
相君,相公
夥數,夥數
改春,改春
奇劃,奇劃
宿心,宿心
子母之例,子母之例
御白米,王白
消夏,避暑
爽豁,爽闊
鍮鐵,豆錫
光傳導,內部光電效果
史話,史話
闇夜行,闇夜行
競買,拍賣
攝護腺,前立腺
癤瘡,癤瘍
海拔高度,海拔高度
梢魚,梢魚
三七日,三七
五葉松,五鬣松
關係學,關係社會學
氣化熱,蒸發熱
蕪菁,蔓菁
水廓,水輪
吏書,衙前
行長,銀行長
貯木所,貯木場
菜蔬田,菜蔬田
花片,花瓣
伯嫂,伯嫂
耘穫,耘穫
八哥,鸚鵡
封土,封邑
收益性,收益性
僻姓,僻姓
視牲,生成
基線,基線
水槐,陵郞
刀錢,刀貨
外港,前港
大判,大版
彩色畫,彩畫
無紋筋,無紋筋
矛盾原理,矛盾原理
呼格助詞,呼格
義昌,義昌
閑丁,閒丁
釋奠祭,釋奠祭
蜻蜓,蜻蜓
搭客,搭乘客
殿衙,公府
摩尼寶珠,摩尼珠
熟悉,知悉
負金,黑尻
一易田,一易田
一暮,一暮
星州郡,星州郡
非合理性,非合理性
白岳山,白岳山
光色,光色
人庶,庶民
傘蓋,笠蓋
萬年幽宅,丘墓
散策,散步
播遷,播蕩
廢君,廢主
鏹續不絶,鏹續不絶
常典,常典
閒隙,閒隙
聖體拜受,聖體拜受
解喪,解喪
常綠樹,貞木
官尹,衙府
高利,高金利
憂鬱症,鬱症
寸脈,尺脈
難澁,難解
庖丁,屠漢
矯捄,校直
放語,放言
儒林,士林
中間試驗,中間試驗
報告,報告
黎民,黎民
無烟炭,無烟炭
針形,披針形
報復,返報
疎拙,疏拙
砂鑛床,砂鑛床
使臣行次,使行
兵曹,西銓
黑魚,水厭
拔河,索戰
面影,面影
截嚴,截嚴
譯員,通譯員
火山現象,火山現象
終始如一,始終如一
場貳所,兩頭場
無聲放電,無音放電
繼走競技,繼走競技
牙疳瘡,牙疳瘡
啓蒙思想,啓蒙思想
右捕盜廳,右捕盜廳
上淸還入,細還入
追陣,追啓
蓑衣,襏襫
遷動,遷徙
蝸牛角,蝸牛管
門下,僧下
菊半截,菊半截
軍虜,軍虜
俗用,俗用
石蟹臇,石蟹臇
隙穴,隙穴
地核,地心
銷忘,消忘
掖庭,九天
菌蟲類,動菌類
暗礁,暗礁
鐘乳洞,石灰洞
武斷統治,武斷統治
金銀貨,金銀貨幣
人陣,人陣
柏子仁,柏子仁
秩祿,祿俸
鎧胄,甲冑
猛焰,猛炎
陰陽,二氣
職品,爵品
三時禪,三時坐禪
泰一,太一
媒達作用,近接作用
壁牆,壁墻
輻湊論,輻湊論
放射能帶,放射能帶
納獻,納獻
法棟,金地
屠蘇,屠蘇散
猫兒,猫兒
疏音,疎音
與地,大地
輿隷,輿隷
歲底,歲底
誦詠歌,頌祝歌
街廓,街廓
甲宴,回甲宴
山徑,山路
累日,屢日
三角法,三角術
過般,往者
金鑛石,金鑛
蘆菔,蘿葍
魚乳,魚油
惠投,惠擲
客年,昨年
京闕,都邑
索戰,拖鉤
幽居,幽居
迎立,擁立
果實,果物
夙志,宿意
理神論,汎神論
相者,天師
無知漢,無知者
食單,飮食目錄
嘉氣,嘉氣
神變輪,神變輪
主保險,主保險
師椽,附椽
脫走,脫身逃走
東學黨,東學黨
棋道,棋道
淫賣,賣淫
內侍,閽寺
補氣,補元
生卒,生沒
書典,冊
尾掉,尾大難掉
蒹葭,葭葦
後門,正門
朱氈笠,紅氈笠
探偵家,偵探家
縱恣,縱恣
醬卷紙,卷子
鼠盜,小毛賊
箝口,緘口
當朔,大期
批評主義,批評主義
亭午,亭午
黃紙,藁精紙
婆羅門,吠舍
南燭草,南燭草
工尺譜,工尺譜
白菖蒲,泥菖蒲
課稅物件,課稅物件
氣痛,氣痛
樽床,樽床
副鼻腔炎,副鼻腔炎
泥金,泥金
眞鍮,眞鍮
溪澗,谿流
忿憤,憤悱
櫻桃,鸎桃
耆老所,耆所
祈晴祭,祈晴
浦項,浦項市
小波,漣波
履長,亞歲
分轄,分轄
納足,完納
新作,口子湯
掃蠶,掃立
寓話,寓話
戰爭,戰鬪
元辰,正日
黎首,黔黎
飢飽,飢飽
産勞,産勞
三銓,吏曹參議
經濟報告,經濟報告
弱點,强點
問標,問標
韻人,韻人
晝宵,晝宵
龍腦香,氷片
宮妾,女官
撤歸,捲歸
內陸氣候,大陸性氣候
凌辱,陵辱
庚申士禍,庚申黜陟
碁才,棋才
迷道,迷途
瑞兆,瑞兆
鞍裝接,鞍接
假構,虛構
偏裨,偏將
弔橋,弔橋
天蓼,天蓼
爛醉,爛醉
白鵠,黃鵠
內醫,內醫
徒跣,徒跣
知能,智能
幣邦,幣邦
賦金,賦金
減號,減號
攝隊長,隊長
巨跡,巨迹
龍袞,龍袞
諸彦,諸賢
假言判斷,假言判斷
逝世,逝世
照像,照像
領議政,領相
京洛,京都
宵火,燐火
僞史,僞造史
發船,開船
殿版,英武殿本
嚴治,嚴治
創作慾,創作慾
脫漏,脫遺
諜者,間諜
假想敵,假敵
感氣,寒疾
通訃,告訃
切取,絶取
司馭,司僕寺
韶華,韶華
悶懣,憫惘
磁化,勵磁
蜜蠟,蜜蠟
輪疾,運氣
後承,後嗣
泉臺,幽都
肉情,色情
羽鱗,鳥魚
過褒,過賞
葬費,葬需
夜盲,夜盲症
保水力,容水力
航空母艦,空母
有期限,有期限
外廓,外郭
紀年學,年代學
炙臺,炙臺
科學展,科學展覽會
晶洞,晶洞
具體名詞,具體名詞
長杠木,長杠木
宿耆,老少同樂
極艱,至貧無依
正四角形,正方形
沙壤土,沙質壤土
嘉納其言,嘉納
靜想,靜想
弦妓,弦妓
體育服,體育服
穎敏,穎敏
宗意,宗意
家父長,家父長
衰年,衰年
同價,同價
施行細則,施行細則
沼池,沼澤
佳婿,女壻
立憲制,立憲制度
外從四寸,外從四寸
秋刀魚,貢侵魚
朝陽,初陽
閻羅王,閻羅
尸羅,新羅
稽顙,頓首
小逕,行徑
慈氏尊,彌勒佛
輪疾,時體病
意圖,意圖
閑庭,閑庭
産醫,産科醫師
他花受粉,他家受粉
虛辭,虛辭
同位體,同位體
起端,起端
郵料,郵便料金
液體化,液化
毛織,毛織
林葬,施林
金櫃,鐵櫃
驛遞,傳遞
敦親,敦睦
阿閦佛,阿閦婆
貞木,常綠樹
懷中,意中
大迦葉,大迦葉
鼓子花,鼓子花
跼縮,跼天蹐地
治聾酒,治聾酒
製本,製本
黑鉛石,黑鉛石
泛舟,泛舟
蓮堤,蓮堤區
遠心機,遠心機
葉椎,葉軸
飄颺,飄颺
木糖,木糖
髀臼,髀臼
凌雨,凌雨
排佛,排佛
時鳥,杜魂
捕食腕,捕食腕
諺譯,諺譯
外兄,外兄
寢衾,寢具
仲子,次男
舅父,舅氏
流行病,輪疾
吏頭,吏讀
嵌甲瘡,甲疽
損害賠償,損失補償
孟秋,肇秋
葉書,郵便葉書
仄行,仄行
龜鏡,龜鏡
尊俎,尊俎
借貸,借貸
竟夜,竟夜
位格,位格
不滿足,不滿足
位格,處格
彌力,彌力
標題,標題
法叔,師叔
名閥,名閥
反射材,反射體
昔歲,前載
差效,差效
詭辯,堅石白馬
夜衾,蒲團
復活節,復活主日
民衆,群俗
時刻,時刻
邦憲,國法
王后,王妃
散賣店,都賣店
抗體原,抗原
黑夜天,黑夜神
乾仙命,坤仙命
谿流,谿流
林業,山林業
倉廩,府庫
拘禁,釋放
戰鬪,疆埸多事
廚夫,料理人
咸北,咸鏡北道
五陵,蛇陵
令妹,令妹
大震,大地震
冀願,冀願
言樂,言樂時調
絶義,絶義
土瀝靑,地瀝靑
境域,界域
泰嶺,太嶺
甘菜,甘菜
海南郡,海南郡
陰謀,陰謀
才器,材器
負袋,負袋
莖物,玉莖
痄腮,流行性耳下腺炎
斜日,夕陽
口訣,懸吐
養育,字養
曉示,曉示
洋鞍,洋鞍
談說,談話
窬墻鑽穴,窬墻鑽穴
法藏,法藏
虎杖,苦杖
朋友,朋知
一泊,一宿泊
着服,脫衣
中浪,中浪區
特筆,特書
元旦,新元
渴試驗,渴試驗
明骨,明骨
代行,代行
恣女,姿女
藥契主簿,藥契主簿
太平春曲,太平春曲
疊峰,疊峰
庭丁,廷丁
口述辯論,口述辯論
默契,默約
巢框,異形孔臺
癥瘕,痞塊症
角速度,角振動數
停滯水,停滯水
仕宦界,仕宦界
廢立,廢立
先年,客年
愼終契,爲親契
自由業,自由職業
附與,賦與
乃灣,乃滿
罹病率,罹患率
脫陰症,子宮脫
角針,刻針
自由科,自由科
斥喉,遠候
家蠶,野蠶
路邊,道邊
請簡,請狀
精囊腺,精囊
烈寒,酷寒
均如傳,大華嚴首座圓通兩重大師均如傳
自負,自信
虎杖,大蟲杖
馬舞災,火災
階砌石,階砌石
扁桃,巴旦杏
眸子,睛眸
眷顧,愛顧
端脚目,異脚類
軟食,軟食
劇難,激論難詰
萬壽,遐年
錦鱗鯊,玉版魚
支撐,支撑
姦犯,姦通
分別蒸溜,分溜
借券,借狀
接觸傳染,接觸傳染
自負,矜持
書牘,片紙
阿增祇,阿僧祇
外泊,外宿
羽緞,羽緞
懈緩,懈緩
草栱,草工
倒心臟形,倒心形
下平,下平聲
睛眸,盧子
鵰鷄,沸波
瞠目,瞠視
旅舍,旅館
寺刹,梵宇
雪片,雪花
蜀魂鳥,歸蜀道
宮闕,殿舍
殘虐,殘虐
閻魔卒,閻羅人
昻騰,下落
返魂丹,返魂丹
石癭,石癭
半僧,半僧
保全訴訟,保全訴訟
氣象臺,氣象臺
乾酪素,乾酪素
運氣,運數
領收證,送證
潛水艇,潛水艇
酷寒,極寒
頃日,過般
虛辭,詐言
飮料水,飮用水
邪念,邪思
長姉,長姊
組合主義,勞動組合主義
大約,槪略
軍隊式,軍隊式
伽藍,寺宇
葬禮,葬儀
乘間,乘間
巽風,巽風
投票人,投票人
儺藝,山棚戱
屍體,死骸
求乞,乞求
疎族,遠族
設置,建樹
府庫,庫舍
假裝失業,潛在失業
拒絶,否定
神魂,神魂
赦狀,赦狀
低回,低回
權家,權家
計略,計略
異姓親,異姓親
雜記冊,雜記冊
誠心,丹念
箕城,柳京
花托,花萼
末尾,末尾
漂說,漂說
獨國,獨國
防空壕,待避壕
堵墻,墻屋
活字本,寫本
法曹人,法曹人
計步器,計步器
基宇,根本
興味,興味
陰性植物,陽性植物
羅城,羅城
褒祿,褒祿
沿屍,屍首
建設長官,建設部長官
端揆,右相
熏灼,薰灼
含識,含靈
倫理,道義
萬物,萬象
避席,避席
山祇,山祇
寶物,寶物
廁瘉,廁牏
胡商,賈胡
緣覺乘,緣覺
永劫,永劫
佛文,佛文
舊迹,舊迹
垣牆,笆籬
航空寫眞,空中寫眞
原色,基色
允協,允諧
朝事,朝事
聖洗,聖洗
四重奏,四重奏
半切,半切
俱舍宗,俱舍宗
同盟罷業,盟罷
瑕疵,缺陷
攝隊副,攝隊副
窺衡,印地儀
上疏,上疏
透明板,透明板
核結合,核結合
專決,專決
强圉,强圉
牛李,皁李
磽瘠,瘠薄土
改服廳,改服廳
大遊星,大遊星
庶兄,庶兄
鱘魚,鰉魚
滯在,滯留
內揷法,補間法
襞積,襞襀
茶具,茶器
相思病,花風病
肺氣量,肺氣量
天公,皇天
空腹,空腹
妻室,妻室
富戶,富戶
淘汰法,淘汰法
配耦,配偶
保管者,保管者
金銀舖,金銀房
民庶,民衆
四季花,四季花
緇徒,緇徒
弱兵,弱兵
猿騎,猿騎
登徹,登徹
徵證,徵憑
無形人,法人
歲旦,元正
文康伎,禮畢
不變,可變
米囊花,楊貴妃
總攬,總轄
裸體像,裸身像
公明,至公至平
寺宇,淨刹
柩車,葬禮車
冥曹,玄宅
抗原,免疫原
航空管制,航空管制
二乘尺,二乘尺
餘香,餘香
珪酸,珪酸
精溜器,精溜塔
蹇脚,蹇脚
安樂世界,安樂世界
精蟲,精蟲
遠祖,遠祖
諳記力,諳記力
貝甲,貝殼
雜漢,雜者
放線菌,放線菌
後五百年,後五
勅裁,勅斷
天地,大宅
裂谷,裂谷
舞弄,舞文弄筆
樸質,質樸
洛陽,洛陽
鐵梢,鐵落
平凡,平凡
骨碎補,猴薑
極惡,重惡
孩童,孩提之童
弄調,弄談調
敍述形,敍述法
棋敵,碁敵
嗷訴,强訴
孱拙,孱妄
中央壇,中央土龍壇
動員令,動員令
逆惡,逆惡
豫備敎育,準備敎育
了勘,了結
格數,點數
往者,向前
漏落,墮漏
唐宋,唐物貨
再都給者,下都給者
丁卯虜亂,丁卯胡亂
史記,史乘
實需,假需
降雨季,降雨期
微沈,微誠
步軍,步兵
薪樵,柴木
蜀魄,蜀鳥
泥鰍,鰌魚
三載,三載
嗜好品,嗜好品
慾海,慾海
鑿子木,檞木
痔漏,漏痔
擒斬,擒斬
盛世,盛世
高金利,高金利
有功者,功勞者
社稷壇,稷檀
圍籬,圍籬
賈人,賈人
萬壽,老壽
笆籬,垣牆
龍卷,龍袞
發行,振出
配當金,分配金
當劑,當藥
牙皁子,牙皁子
單稱名辭,單稱名辭
倦憊,倦疲
朞功親,朞功親
呵禁,喝道
鳳首箜篌,臥箜篌
緊要,重要
大曼茶羅,大曼陀羅
腸捻轉,腸捻轉症
瓦壟子,魁蛤
船架臺,船架臺
雷名,雷名
曠古,空前
辛壬士禍,辛壬士禍
遼源,雙遼
告發者,告發者
誓約書,誓文壯
主槪念,賓槪念
仲裁者,仲裁人
階前草,禹韭
東牀,東床
蛔腹痛,蛔痛
鵝掌癬,鵝掌風
溢流堰,溢流堰
坎壈,轗壈
實證哲學,實驗論
舂黍,蟿螽
舌長症,舌長症
障礙者,障礙人
單邊利法,單利法
喜報,朗報
鹹糊,鹹水湖
愼重,愼厚
閉門,開門
書賈,書籍商
活師,活東
無限小數,無限小數
城堞,雉堞
一生,畢世
還曆,還甲
滑液鞘,腱鞘
曲板,曲面板
鑄字機,鑄造機
均齊,均整
女子五障,五障
槲木,大葉櫟
高壽,高壽
酸性度,酸性度
要處,要所
南加羅國,伽倻
能仁寂默,釋迦牟尼
慈氏菩薩,慈子
卵期,産卵期
體面,體面
桃符,桃板
第一胃,第一胃
凶慘,凶慘
槲木,樫木
答紙,答案紙
開創地,開拓地
人工免疫,人工能動免疫
産糞,胎糞
此歲,此歲
綿花瘡,反花瘡
腸閉塞症,腸閉塞
自彊,自强
行刑法,監獄法
疆埸多事,戎軒
單獨槪念,單一槪念
活版,植字版
獲得形質,習得形質
類似症,類症
斷言命令,定言的命令
北岳,北岳山
義王市,義王
願賣者,願買人
刪削,刪除
金蘭,金蘭
風評,風說
翊戴,翼戴
府署,公署
競落人,競落者
上殤,上殤
刑訴法,刑訴法
着眼,着眼
婚娶,婚娶
販賣經路,販路
諺語,俚言
暴行,暴行
英俊,英俊
粉餈,粉餈
散賣店,散賣店
廣狹,廣狹
俘囚,捕虜
法棟,僧伽藍摩
激戰場,激戰地
解熱,解熱
總決,總決
夜光玉,夜光玉
女道,女道
佛頭花,佛頭花
大洋底,大洋底
補助簿,補助簿
無熱惱池,無熱惱池
吏讀,吏讀
鐵窓,鐵窓
接觸電壓,接觸電壓
竝列,竝列
三等,恩率
底堆石,底堆石
慶州,慶州市
消極劑,減極劑
鄕調,土調
仙女,女仙
歷任,歷任
當世,當代
橫夭,夭死
靑魚,䱾魚
廻章,廻章
連音標,連音標
貴函,歸簡
端坐,匡坐
斑蝥,地膽
帳幄,揮帳
豫防劑,豫防藥
臍緖,臍緖
孩兒,稚兒
蒼昊,蒼昊
中畿停,中畿停
含光,錦鱗鯊
百拜謝恩,頓首百拜
相似圖形,相似形
托生,一蓮託生
安亢羅,安亢羅
配所,流配地
閤夫人,貴夫人
眞番郡,眞番郡
館舍,館舍
吐實,實吐
追啓,追陣
練磨機,鍊磨機
愆滯,延滯
三載,三年
玄帝,上帝
自己誘導,自己感應
修能,修能
茶店,茶店
傳尸,傳尸
畫燒靑,畫燒靑
主要簿,主要帳簿
晧雪,白雪
史記,史記
鷄尿藤,鷄尿藤
前任,後任
內札,內簡
艾草,蓬艾
南極地方,南極洲
承諾,許諾
不道,無道
山臺雜戱,山臺
